odds_id,event_name,event_date,fighter1_name,fighter2_name,fighter1_odds,fighter2_odds,last_updated
2316,UFC 99: The Comeback,June 13th,Caol Uno,Spencer Fisher,+170,-210,2017-12-06 09:33:53.295624
2317,UFC 99: The Comeback,June 13th,Dan Hardy,Marcus Davis,+165,-205,2017-12-06 09:33:53.308568
2318,UFC 99: The Comeback,June 13th,Ben Saunders,Mike Swick,+190,-250,2017-12-06 09:33:53.32264
2319,UFC 99: The Comeback,June 13th,Dale Hartt,Dennis Siver,+145,-175,2017-12-06 09:33:53.336731
2320,UFC 99: The Comeback,June 13th,Denis Stojnic,Stefan Struve,+160,-200,2017-12-06 09:33:53.349463
2321,UFC 99: The Comeback,June 13th,John Hathaway,Rick Story,-155,+125,2017-12-06 09:33:53.36221
2322,UFC 99: The Comeback,June 13th,Paul Taylor,Peter Sobotta,-280,+220,2017-12-06 09:33:53.375163
2323,UFC 99: The Comeback,June 13th,Justin Buchholz,Terry Etim,+300,-500,2017-12-06 09:33:53.389163
2324,UFC 99: The Comeback,June 13th,Paul Kelly,Rolando Delgado,-500,+300,2017-12-06 09:33:53.401989
2325,UFC 99: The Comeback,June 13th,Cain Velasquez,Cheick Kongo,-175,+145,2017-12-06 09:33:53.415028
2326,UFC 99: The Comeback,June 13th,Mirko Filipovic,Mostapha Al-Turk,-365,+275,2017-12-06 09:33:53.427741
2327,UFC 104: Machida vs Rua,October 24th,Lyoto Machida,Mauricio Rua,-450,+300,2017-12-06 09:33:59.361179
2328,UFC 104: Machida vs Rua,October 24th,Chael Sonnen,Yushin Okami,+250,-325,2017-12-06 09:33:59.374947
2329,UFC 104: Machida vs Rua,October 24th,Joe Stevenson,Spencer Fisher,-250,+195,2017-12-06 09:33:59.388053
2330,UFC 104: Machida vs Rua,October 24th,Ben Rothwell,Cain Velasquez,+250,-325,2017-12-06 09:33:59.40052
2331,UFC 104: Machida vs Rua,October 24th,Anthony Johnson,Yoshiyuki Yoshida,-365,+285,2017-12-06 09:33:59.412745
2332,UFC 104: Machida vs Rua,October 24th,Eric Schafer,Ryan Bader,+300,-450,2017-12-06 09:33:59.425304
2333,UFC 104: Machida vs Rua,October 24th,Antoni Hardonk,Pat Barry,-175,+145,2017-12-06 09:33:59.439188
2334,UFC 104: Machida vs Rua,October 24th,Gleison Tibau,Josh Neer,-130,+100,2017-12-06 09:33:59.451765
2335,UFC 104: Machida vs Rua,October 24th,Jorge Rivera,Rob Kimmons,+145,-175,2017-12-06 09:33:59.464291
2336,UFC 104: Machida vs Rua,October 24th,Chase Gormley,Stefan Struve,-220,+180,2017-12-06 09:33:59.476602
2337,UFC 104: Machida vs Rua,October 24th,Kyle Kingsbury,Razak Al-Hussan,-115,-115,2017-12-06 09:33:59.489108
2338,UFC 144: Edgar vs. Henderson,February 25th,Benson Henderson,Frankie Edgar,+120,-150,2017-12-06 09:34:05.939411
2339,UFC 144: Edgar vs. Henderson,February 25th,Quinton Jackson,Ryan Bader,-150,+120,2017-12-06 09:34:05.954848
2340,UFC 144: Edgar vs. Henderson,February 25th,Anthony Pettis,Joe Lauzon,-270,+210,2017-12-06 09:34:05.973958
2341,UFC 144: Edgar vs. Henderson,February 25th,Cheick Kongo,Mark Hunt,-260,+200,2017-12-06 09:34:05.98835
2342,UFC 144: Edgar vs. Henderson,February 25th,Tim Boetsch,Yushin Okami,+350,-500,2017-12-06 09:34:06.002444
2343,UFC 144: Edgar vs. Henderson,February 25th,Bart Palaszewski,Hatsu Hioki,+135,-190,2017-12-06 09:34:06.016743
2344,UFC 144: Edgar vs. Henderson,February 25th,Jake Shields,Yoshihiro Akiyama,-350,+265,2017-12-06 09:34:06.030817
2345,UFC 144: Edgar vs. Henderson,February 25th,Chris Cariaso,Takeya Mizugaki,+230,-300,2017-12-06 09:34:06.045246
2346,UFC 144: Edgar vs. Henderson,February 25th,Riki Fukuda,Steve Cantwell,-300,+230,2017-12-06 09:34:06.05963
2347,UFC 144: Edgar vs. Henderson,February 25th,Eiji Mitsuoka,Takanori Gomi,+220,-280,2017-12-06 09:34:06.077331
2348,UFC 144: Edgar vs. Henderson,February 25th,Issei Tamura,Tiequan Zhang,+230,-300,2017-12-06 09:34:06.091371
2349,UFC 144: Edgar vs. Henderson,February 25th,Norifumi Yamamoto,Vaughan Lee,-340,+260,2017-12-06 09:34:06.105282
2350,UFC 139: Shogun vs. Henderson,November 19th,Dan Henderson,Mauricio Rua,+125,-155,2017-12-06 09:34:13.276727
2351,UFC 139: Shogun vs. Henderson,November 19th,Martin Kampmann,Rick Story,+115,-145,2017-12-06 09:34:13.292503
2352,UFC 139: Shogun vs. Henderson,November 19th,Brian Bowles,Urijah Faber,+170,-210,2017-12-06 09:34:13.307225
2353,UFC 139: Shogun vs. Henderson,November 19th,Chris Weidman,Tom Lawlor,-400,+300,2017-12-06 09:34:13.321662
2354,UFC 139: Shogun vs. Henderson,November 19th,Cung Le,Wanderlei Silva,-225,+175,2017-12-06 09:34:13.335693
2355,UFC 139: Shogun vs. Henderson,November 19th,Kyle Kingsbury,Stephan Bonnar,-150,+120,2017-12-06 09:34:13.349669
2356,UFC 139: Shogun vs. Henderson,November 19th,Jason Brilz,Ryan Bader,+300,-400,2017-12-06 09:34:13.365396
2357,UFC 139: Shogun vs. Henderson,November 19th,Danny Castillo,Shamar Bailey,-350,+275,2017-12-06 09:34:13.379585
2358,UFC 139: Shogun vs. Henderson,November 19th,Alex Soto,Michael McDonald,+270,-360,2017-12-06 09:34:13.393991
2359,UFC 139: Shogun vs. Henderson,November 19th,Miguel Torres,Nick Pace,-370,+280,2017-12-06 09:34:13.408282
2360,UFC 139: Shogun vs. Henderson,November 19th,Gleison Tibau,Rafael Dos Anjos,-155,+125,2017-12-06 09:34:13.423083
2361,UFC 139: Shogun vs. Henderson,November 19th,Matt Brown,Seth Baczynski,-125,-105,2017-12-06 09:34:13.437407
2362,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Cung Le,Rich Franklin,+300,-400,2017-12-06 09:34:17.484149
2363,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Mac Danzig,Takanori Gomi,-205,+165,2017-12-06 09:34:17.519218
2364,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Dong Hyun Kim,Paulo Thiago,-315,+245,2017-12-06 09:34:17.552455
2365,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Stanislav Nedkov,Thiago Silva,+265,-350,2017-12-06 09:34:17.585369
2366,UFC on FUEL TV 6: Franklin vs. Le,November 10th,John Lineker,Yasuhiro Urushitani,-225,+175,2017-12-06 09:34:17.619051
2367,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Riki Fukuda,Tom Deblass,-270,+210,2017-12-06 09:34:17.652085
2368,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Jeff Hougland,Takeya Mizugaki,+350,-500,2017-12-06 09:34:17.685094
2369,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Alex Caceres,Motonobu Tezuka,-225,+175,2017-12-06 09:34:17.71836
2370,UFC on FUEL TV 6: Franklin vs. Le,November 10th,Jon Tuck,Tiequan Zhang,-325,+250,2017-12-06 09:34:17.752634
2371,UFC 103: Franklin vs Belfort,September 19th,Rich Franklin,Vitor Belfort,-115,-115,2017-12-06 09:34:24.860408
2372,UFC 103: Franklin vs Belfort,September 19th,Frank Trigg,Josh Koscheck,+300,-500,2017-12-06 09:34:24.876197
2373,UFC 103: Franklin vs Belfort,September 19th,Hermes Franca,Tyson Griffin,+250,-325,2017-12-06 09:34:24.890477
2374,UFC 103: Franklin vs Belfort,September 19th,Cole Miller,Efrain Escudero,-115,-115,2017-12-06 09:34:24.904524
2375,UFC 103: Franklin vs Belfort,September 19th,Junior Dos Santos,Mirko Filipovic,-175,+145,2017-12-06 09:34:24.918712
2376,UFC 103: Franklin vs Belfort,September 19th,Rafael Dos Anjos,Rob Emerson,-135,+105,2017-12-06 09:34:24.932801
2377,UFC 103: Franklin vs Belfort,September 19th,Drew McFedries,Tomasz Drwal,-105,-125,2017-12-06 09:34:24.946913
2378,UFC 103: Franklin vs Belfort,September 19th,Martin Kampmann,Paul Daley,-500,+300,2017-12-06 09:34:24.961754
2379,UFC 103: Franklin vs Belfort,September 19th,Eliot Marshall,Jason Brilz,+105,-135,2017-12-06 09:34:24.975852
2380,UFC 103: Franklin vs Belfort,September 19th,Brian Foster,Rick Story,+100,-130,2017-12-06 09:34:24.990105
2381,UFC 103: Franklin vs Belfort,September 19th,Jim Miller,Steve Lopez,-550,+375,2017-12-06 09:34:25.007195
2382,UFC 103: Franklin vs Belfort,September 19th,Nik Lentz,Rafaello Oliveira,+230,-290,2017-12-06 09:34:25.021706
2383,UFC 103: Franklin vs Belfort,September 19th,Igor Pokrajac,Vladimir Matyushenko,+210,-270,2017-12-06 09:34:25.03857
2384,UFC 93: Franklin vs Henderson,January 17th,Dan Henderson,Rich Franklin,-125,-105,2017-12-06 09:34:31.183192
2385,UFC 93: Franklin vs Henderson,January 17th,Mark Coleman,Mauricio Rua,+300,-400,2017-12-06 09:34:31.196553
2386,UFC 93: Franklin vs Henderson,January 17th,Chris Lytle,Marcus Davis,+145,-175,2017-12-06 09:34:31.208736
2387,UFC 93: Franklin vs Henderson,January 17th,Alan Belcher,Denis Kang,+220,-280,2017-12-06 09:34:31.220777
2388,UFC 93: Franklin vs Henderson,January 17th,Jeremy Horn,Rousimar Palhares,+350,-550,2017-12-06 09:34:31.232798
2389,UFC 93: Franklin vs Henderson,January 17th,Alexandre Barros,Martin Kampmann,+450,-650,2017-12-06 09:34:31.244856
2390,UFC 93: Franklin vs Henderson,January 17th,Antonio Mendes,Eric Schafer,+100,-130,2017-12-06 09:34:31.257824
2391,UFC 93: Franklin vs Henderson,January 17th,Ivan Serati,Tomasz Drwal,+250,-325,2017-12-06 09:34:31.270222
2392,UFC 93: Franklin vs Henderson,January 17th,John Hathaway,Thomas Egan,-270,+210,2017-12-06 09:34:31.282881
2393,UFC 93: Franklin vs Henderson,January 17th,Dennis Siver,Nate Mohr,-175,+145,2017-12-06 09:34:31.294825
2394,UFC 101: Declaration,August 8th,B.J. Penn,Kenny Florian,-280,+220,2017-12-06 09:34:37.990099
2395,UFC 101: Declaration,August 8th,Anderson Silva,Forrest Griffin,-340,+260,2017-12-06 09:34:38.00462
2396,UFC 101: Declaration,August 8th,Kendall Grove,Ricardo Almeida,+140,-170,2017-12-06 09:34:38.017794
2397,UFC 101: Declaration,August 8th,Josh Neer,Kurt Pellegrino,-230,+190,2017-12-06 09:34:38.03046
2398,UFC 101: Declaration,August 8th,Amir Sadollah,Johny Hendricks,-125,-105,2017-12-06 09:34:38.043529
2399,UFC 101: Declaration,August 8th,Alessio Sakara,Thales Leites,+300,-500,2017-12-06 09:34:38.056125
2400,UFC 101: Declaration,August 8th,Dan Cramer,Matt Riddle,+200,-260,2017-12-06 09:34:38.069702
2401,UFC 101: Declaration,August 8th,Aaron Riley,Shane Nelson,-165,+135,2017-12-06 09:34:38.082798
2402,UFC 101: Declaration,August 8th,John Howard,Tamdan McCrory,+155,-190,2017-12-06 09:34:38.096295
2403,UFC 101: Declaration,August 8th,Danillo Villefort,Jesse Lennox,-200,+160,2017-12-06 09:34:38.109136
2404,UFC 101: Declaration,August 8th,George Roop,George Sotiropoulos,+325,-525,2017-12-06 09:34:38.121792
2405,UFC 78: Validation,November 17th,Michael Bisping,Rashad Evans,+205,-265,2017-12-06 09:36:39.63985
2406,UFC 78: Validation,November 17th,Frankie Edgar,Spencer Fisher,-115,-115,2017-12-06 09:36:39.652576
2407,UFC 78: Validation,November 17th,Karo Parisyan,Ryo Chonan,-325,+250,2017-12-06 09:36:39.663982
2408,UFC 78: Validation,November 17th,Houston Alexander,Thiago Silva,-200,+160,2017-12-06 09:36:39.675107
2409,UFC 78: Validation,November 17th,Chris Lytle,Thiago Alves,+155,-185,2017-12-06 09:36:39.686016
2410,UFC 78: Validation,November 17th,Luke Caudillo,Marcus Aurelio,+280,-360,2017-12-06 09:36:39.697014
2411,UFC 78: Validation,November 17th,Akihiro Gono,Tamdan McCrory,-210,+170,2017-12-06 09:36:39.707935
2412,UFC 78: Validation,November 17th,Jason Reinhardt,Joe Lauzon,+300,-450,2017-12-06 09:36:39.72252
2413,UFC 78: Validation,November 17th,Ed Herman,Joe Doerksen,-140,+110,2017-12-06 09:36:39.733786
2414,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Dan Henderson,Vitor Belfort,+275,-365,2017-12-06 09:36:46.004407
2415,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Glover Teixeira,Patrick Cummins,-650,+425,2017-12-06 09:36:46.101904
2416,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Anthony Birchak,Thomas Almeida,+350,-500,2017-12-06 09:36:46.207027
2417,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Alex Oliveira,Piotr Hallmann,-300,+230,2017-12-06 09:36:46.307757
2418,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Gilbert Burns,Rashid Magomedov,+155,-190,2017-12-06 09:36:46.405058
2419,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Corey Anderson,Fabio Maldonado,-650,+425,2017-12-06 09:36:46.502227
2420,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Abel Trujillo,Gleison Tibau,+110,-140,2017-12-06 09:36:46.601756
2421,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Johnny Case,Yan Cabral,-225,+175,2017-12-06 09:36:46.69784
2422,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Clay Guida,Thiago Tavares,-190,+155,2017-12-06 09:36:46.797484
2423,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Chas Skelly,Kevin Souza,-185,+150,2017-12-06 09:36:46.896031
2424,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Gasan Umalatov,Viscardi Andrade,-135,+105,2017-12-06 09:36:46.992963
2425,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Jimmie Rivera,Pedro Munhoz,+150,-185,2017-12-06 09:36:47.094764
2426,UFC Fight Night 77: Belfort vs. Henderson 3,November 7th,Bruno Korea,Matheus Nicolau,+160,-200,2017-12-06 09:36:47.199705
2427,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Mauricio Rua,Ovince St. Preux,-175,+145,2017-12-06 09:36:52.557149
2428,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Alan Jouban,Warlley Alves,+325,-450,2017-12-06 09:36:52.631064
2429,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Juliana Lima,Nina Ansaroff,+115,-145,2017-12-06 09:36:52.705284
2430,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Claudio Henrique Da Silva,Leon Edwards,+175,-225,2017-12-06 09:36:52.778798
2431,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Diego Rivas,Rodolfo Rubio,-155,+125,2017-12-06 09:36:52.855668
2432,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Caio Magalhaes,Trevor Smith,-275,+215,2017-12-06 09:36:52.930082
2433,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Dhiego Lima,Jorge Oliveira,-500,+350,2017-12-06 09:36:53.010829
2434,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Charlie Brenneman,Leandro Silva,-125,-105,2017-12-06 09:36:53.089085
2435,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Thomas Almeida,Tim Gorman,-450,+325,2017-12-06 09:36:53.166862
2436,UFC Fight Night 56: Shogun vs. St. Preux,November 8th,Colby Covington,Wagner Silva,-500,+350,2017-12-06 09:36:53.243067
2437,UFC 77: Hostile Territory,October 20th,Anderson Silva,Rich Franklin,-200,+160,2017-12-06 09:36:57.853757
2438,UFC 77: Hostile Territory,October 20th,Alan Belcher,Kalib Starnes,+100,-130,2017-12-06 09:36:57.86613
2439,UFC 77: Hostile Territory,October 20th,Brandon Vera,Tim Sylvia,-140,+110,2017-12-06 09:36:57.87777
2440,UFC 77: Hostile Territory,October 20th,Jason Macdonald,Yushin Okami,+230,-290,2017-12-06 09:36:57.8885
2441,UFC 77: Hostile Territory,October 20th,Jason Black,Matt Grice,-265,+205,2017-12-06 09:36:57.899102
2442,UFC 77: Hostile Territory,October 20th,Forrest Petz,Josh Burkman,+235,-295,2017-12-06 09:36:57.909814
2443,UFC 77: Hostile Territory,October 20th,Eric Schafer,Stephan Bonnar,+250,-325,2017-12-06 09:36:57.920885
2444,UFC 77: Hostile Territory,October 20th,Alvin Robinson,Jorge Gurgel,+135,-165,2017-12-06 09:36:57.931663
2445,UFC 77: Hostile Territory,October 20th,Demian Maia,Ryan Jensen,-200,+160,2017-12-06 09:36:57.942807
2446,UFC on Versus 1: Vera vs. Jones,March 21st,Brandon Vera,Jon Jones,+185,-225,2017-12-06 09:37:03.229196
2447,UFC on Versus 1: Vera vs. Jones,March 21st,Gabriel Gonzaga,Junior Dos Santos,+205,-265,2017-12-06 09:37:03.243723
2448,UFC on Versus 1: Vera vs. Jones,March 21st,Cheick Kongo,Paul Buentello,-365,+285,2017-12-06 09:37:03.257582
2449,UFC on Versus 1: Vera vs. Jones,March 21st,Julio Paulino,Mike Pierce,+375,-550,2017-12-06 09:37:03.270662
2450,UFC on Versus 1: Vera vs. Jones,March 21st,Eric Schafer,Jason Brilz,+115,-145,2017-12-06 09:37:03.283603
2451,UFC on Versus 1: Vera vs. Jones,March 21st,Alessio Sakara,James Irvin,-130,+100,2017-12-06 09:37:03.296503
2452,UFC on Versus 1: Vera vs. Jones,March 21st,Brendan Schaub,Chase Gormley,-300,+240,2017-12-06 09:37:03.309635
2453,UFC on Versus 1: Vera vs. Jones,March 21st,Daniel Roberts,John Howard,+190,-250,2017-12-06 09:37:03.322776
2454,UFC on Versus 1: Vera vs. Jones,March 21st,Clay Guida,Shannon Gugerty,-575,+350,2017-12-06 09:37:03.366973
2455,UFC on Versus 1: Vera vs. Jones,March 21st,Eliot Marshall,Vladimir Matyushenko,+145,-175,2017-12-06 09:37:03.379843
2456,UFC on Versus 1: Vera vs. Jones,March 21st,Darren Elkins,Duane Ludwig,+145,-145,2017-12-06 09:37:03.392623
2457,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Chael Sonnen,Mauricio Rua,+120,-150,2017-12-06 09:37:10.204793
2458,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Urijah Faber,Yuri Alcantara,-265,+205,2017-12-06 09:37:10.305125
2459,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Alistair Overeem,Travis Browne,-190,+155,2017-12-06 09:37:10.407256
2460,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Conor McGregor,Max Holloway,-325,+250,2017-12-06 09:37:10.506581
2461,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Matt Brown,Mike Pyle,-135,+105,2017-12-06 09:37:10.605912
2462,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,John Howard,Uriah Hall,+350,-500,2017-12-06 09:37:10.711852
2463,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Joe Lauzon,Michael Johnson,-265,+205,2017-12-06 09:37:10.825002
2464,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Mike Brown,Steven Siler,-235,+185,2017-12-06 09:37:10.933958
2465,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,James Vick,Ramsey Nijem,+165,-205,2017-12-06 09:37:11.0347
2466,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Brad Pickett,Michael McDonald,+255,-335,2017-12-06 09:37:11.133945
2467,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Cole Miller,Manvel Gamburyan,+120,-150,2017-12-06 09:37:11.235316
2468,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Daniel Pineda,Diego Brandao,+165,-205,2017-12-06 09:37:11.346251
2469,UFC Fight Night 26: Shogun vs. Sonnen,August 17th,Cody Donovan,Ovince St. Preux,+325,-450,2017-12-06 09:37:11.442653
2470,UFC on FOX 4: Shogun vs. Vera,August 4th,Brandon Vera,Mauricio Rua,+325,-450,2017-12-06 09:37:16.976877
2471,UFC on FOX 4: Shogun vs. Vera,August 4th,Lyoto Machida,Ryan Bader,-325,+250,2017-12-06 09:37:17.022702
2472,UFC on FOX 4: Shogun vs. Vera,August 4th,Jamie Varner,Joe Lauzon,-105,-125,2017-12-06 09:37:17.066344
2473,UFC on FOX 4: Shogun vs. Vera,August 4th,Phil Davis,Wagner Prado,-800,+500,2017-12-06 09:37:17.111655
2474,UFC on FOX 4: Shogun vs. Vera,August 4th,Damarques Johnson,Mike Swick,+190,-240,2017-12-06 09:37:17.157449
2475,UFC on FOX 4: Shogun vs. Vera,August 4th,Manny Gamburyan,Michihiro Omigawa,-200,+160,2017-12-06 09:37:17.201697
2476,UFC on FOX 4: Shogun vs. Vera,August 4th,Oli Thompson,Phil De Fries,+180,-230,2017-12-06 09:37:17.246771
2477,UFC on FOX 4: Shogun vs. Vera,August 4th,John Moraga,Ulysses Gomez,+110,-140,2017-12-06 09:37:17.293084
2478,UFC on FOX 4: Shogun vs. Vera,August 4th,Cole Miller,Nam Phan,-155,+125,2017-12-06 09:37:17.343376
2479,UFC on FOX 4: Shogun vs. Vera,August 4th,Josh Grispi,Rani Yahya,-205,+165,2017-12-06 09:37:17.388119
2480,UFC 128: Shogun vs. Jones,March 19th,Jon Jones,Mauricio Rua,-180,+150,2017-12-06 09:37:22.876367
2481,UFC 128: Shogun vs. Jones,March 19th,Eddie Wineland,Urijah Faber,+300,-500,2017-12-06 09:37:22.894237
2482,UFC 128: Shogun vs. Jones,March 19th,Jim Miller,Kamal Shalorus,-270,+210,2017-12-06 09:37:22.908571
2483,UFC 128: Shogun vs. Jones,March 19th,Brendan Schaub,Mirko Filipovic,-225,+185,2017-12-06 09:37:22.922704
2484,UFC 128: Shogun vs. Jones,March 19th,Gleison Tibau,Kurt Pellegrino,-150,+120,2017-12-06 09:37:22.936917
2485,UFC 128: Shogun vs. Jones,March 19th,Mike Pyle,Ricardo Almeida,+130,-160,2017-12-06 09:37:22.951177
2486,UFC 128: Shogun vs. Jones,March 19th,Anthony Njokuani,Edson Barboza,+235,-295,2017-12-06 09:37:22.965645
2487,UFC 128: Shogun vs. Jones,March 19th,Eliot Marshall,Luis Cane,+155,-185,2017-12-06 09:37:22.979752
2488,UFC 128: Shogun vs. Jones,March 19th,Dan Miller,Nate Marquardt,+260,-340,2017-12-06 09:37:22.994186
2489,UFC 128: Shogun vs. Jones,March 19th,Ian Loveland,Joseph Benavidez,+325,-525,2017-12-06 09:37:23.0083
2490,UFC 128: Shogun vs. Jones,March 19th,Constantinos Philippou,Nick Catone,+155,-185,2017-12-06 09:37:23.022345
2491,UFC 128: Shogun vs. Jones,March 19th,Erik Koch,Raphael Assuncao,-165,+135,2017-12-06 09:37:23.036738
2492,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Kelvin Gastelum,Vitor Belfort,-400,+300,2017-12-06 09:37:30.482521
2493,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Gian Villante,Mauricio Rua,+140,-170,2017-12-06 09:37:30.5955
2494,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Beneil Dariush,Edson Barboza,+140,-170,2017-12-06 09:37:30.702222
2495,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Jussier Formiga,Ray Borg,+110,-140,2017-12-06 09:37:30.808188
2496,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Bethe Correia,Marion Reneau,-120,-110,2017-12-06 09:37:30.918083
2497,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Alex Oliveira,Tim Means,+175,-225,2017-12-06 09:37:31.028305
2498,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Francisco Trinaldo,Kevin Lee,+145,-175,2017-12-06 09:37:31.146877
2499,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Davi Ramos,Sergio Moraes,+160,-200,2017-12-06 09:37:31.255452
2500,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Joe Soto,Rani Yahya,+185,-235,2017-12-06 09:37:31.393208
2501,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Josh Burkman,Michel Prazeres,+230,-300,2017-12-06 09:37:31.504525
2502,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Jeremy Kennedy,Rony Jason,-140,+110,2017-12-06 09:37:31.613278
2503,UFC Fight Night 106: Belfort vs. Gastelum,March 11th,Garreth McLellan,Paulo Henrique Costa,+250,-325,2017-12-06 09:37:31.723054
2504,UFC 152: Jones vs. Belfort,September 22nd,Jon Jones,Vitor Belfort,-800,+500,2017-12-06 09:37:36.652626
