match_id,event_name,date,location,attendance ,result,fighter1,fighter2,winner,weight_class,title_fight,method,end_round,end_time
463,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",5000,win,Shonie Carter,Matt Serra,Shonie Carter,Welterweight,f,KO/TKO-Spinning Back Fist,3,4:51
464,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",5000,win,Semmy Schilt,Pete Williams,Semmy Schilt,Heavyweight,f,KO/TKO-Punch,2,1:28
465,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",5000,win,Matt Lindland,Ricardo Almeida,Matt Lindland,Light Heavyweight,f,DQ,3,4:21
466,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",5000,win,BJ Penn,Joey Gilbert,BJ Penn,Lightweight,f,KO/TKO-Punches,1,4:57
467,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",5000,win,Tony DeSouza,Steve Berger,Tony DeSouza,Welterweight,f,DEC-Unanimous,3,5:00
468,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,Tito Ortiz,Elvis Sinosic,Tito Ortiz,Light Heavyweight,t,KO/TKO-Elbows,1,3:32
469,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,BJ Penn,Din Thomas,BJ Penn,Lightweight,f,KO/TKO-Knee,1,2:42
470,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,Josh Barnett,Semmy Schilt,Josh Barnett,Heavyweight,f,SUB-Armbar,1,4:21
471,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,Pat Miletich,Shonie Carter,Pat Miletich,Welterweight,f,KO/TKO-Kick,2,2:42
472,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,Caol Uno,Fabiano Iha,Caol Uno,Lightweight,f,KO/TKO-Punches,1,1:48
473,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,Vladimir Matyushenko,Yuki Kondo,Vladimir Matyushenko,Light Heavyweight,f,DEC-Unanimous,3,5:00
474,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,Ricco Rodriguez,Andrei Arlovski,Ricco Rodriguez,Heavyweight,f,KO/TKO-Punches,3,1:23
475,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",11492,win,Tony DeSouza,Paul Rodriguez,Tony DeSouza,Lightweight,f,SUB-Guillotine Choke,1,1:05
476,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Conor McGregor,Nate Diaz,Conor McGregor,Welterweight,f,DEC-Majority,5,5:00
477,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Anthony Johnson,Glover Teixeira,Anthony Johnson,Light Heavyweight,f,KO/TKO-Punch,1,0:13
478,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Donald Cerrone,Rick Story,Donald Cerrone,Welterweight,f,KO/TKO-Kick,2,2:02
479,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Mike Perry,Hyun Gyu Lim,Mike Perry,Welterweight,f,KO/TKO-Punch,1,3:38
480,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Tim Means,Sabah Homasi,Tim Means,Welterweight,f,KO/TKO-Punches,2,2:56
481,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Cody Garbrandt,Takeya Mizugaki,Cody Garbrandt,Bantamweight,f,KO/TKO-Punch,1,0:48
482,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Raquel Pennington,Elizabeth Phillips,Raquel Pennington,Women's Bantamweight,f,DEC-Unanimous,3,5:00
483,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Artem Lobov,Chris Avila,Artem Lobov,Featherweight,f,DEC-Unanimous,3,5:00
484,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Cortney Casey,Randa Markos,Cortney Casey,Women's Strawweight,f,SUB-Armbar,1,4:34
485,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Lorenz Larkin,Neil Magny,Lorenz Larkin,Welterweight,f,KO/TKO-Elbows,1,4:08
486,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Colby Covington,Max Griffin,Colby Covington,Welterweight,f,KO/TKO-Punches,3,2:18
487,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",15539,win,Marvin Vettori,Alberto Uda,Marvin Vettori,Middleweight,f,SUB-Guillotine Choke,1,4:30
488,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Tito Ortiz,Vladimir Matyushenko,Tito Ortiz,Light Heavyweight,t,DEC-Unanimous,5,5:00
489,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Jens Pulver,Dennis Hallman,Jens Pulver,Lightweight,t,DEC-Unanimous,5,5:00
490,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Chuck Liddell,Murilo Bustamante,Chuck Liddell,Light Heavyweight,f,DEC-Unanimous,3,5:00
491,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Matt Serra,Yves Edwards,Matt Serra,Welterweight,f,DEC-Majority,3,5:00
492,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Dave Menne,Gil Castillo,Dave Menne,Middleweight,t,DEC-Unanimous,5,5:00
493,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Jutaro Nakao,Tony DeSouza,Jutaro Nakao,Welterweight,f,KO/TKO-Punch,2,0:15
494,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Ricardo Almeida,Eugene Jackson,Ricardo Almeida,Middleweight,f,SUB-Triangle Choke,1,4:06
495,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",8691,win,Din Thomas,Fabiano Iha,Din Thomas,Lightweight,f,DEC-Unanimous,3,5:00
496,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,Randy Couture,Pedro Rizzo,Randy Couture,Heavyweight,t,KO/TKO-Punches,3,3:22
497,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,Ricco Rodriguez,Pete Williams,Ricco Rodriguez,Heavyweight,f,KO/TKO-Punches,2,4:02
498,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,Matt Hughes,Carlos Newton,Matt Hughes,Welterweight,t,KO/TKO-Slam,2,1:27
499,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,BJ Penn,Caol Uno,BJ Penn,Lightweight,f,KO/TKO-Punches,1,0:11
500,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,Josh Barnett,Bobby Hoffman,Josh Barnett,Heavyweight,f,KO/TKO-Punches,2,4:25
501,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,Evan Tanner,Homer Moore,Evan Tanner,Light Heavyweight,f,SUB-Armbar,2,0:55
502,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,Matt Lindland,Phil Baroni,Matt Lindland,Middleweight,f,DEC-Majority,3,5:00
503,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",6116,win,Frank Mir,Roberto Traven,Frank Mir,Heavyweight,f,SUB-Armbar,1,1:05
504,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Jens Pulver,BJ Penn,Jens Pulver,Lightweight,t,DEC-Majority,5,5:00
505,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Ricco Rodriguez,Jeff Monson,Ricco Rodriguez,Heavyweight,f,KO/TKO-Punches,3,3:00
506,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Murilo Bustamante,Dave Menne,Murilo Bustamante,Middleweight,t,KO/TKO-Punch,2,0:44
507,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Chuck Liddell,Amar Suloev,Chuck Liddell,Light Heavyweight,f,DEC-Unanimous,3,5:00
508,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Andrei Semenov,Ricardo Almeida,Andrei Semenov,Middleweight,f,KO/TKO-Punch,2,2:01
509,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Kevin Randleman,Renato Sobral,Kevin Randleman,Light Heavyweight,f,DEC-Unanimous,3,5:00
510,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Gil Castillo,Chris Brennan,Gil Castillo,Welterweight,f,DEC-Unanimous,3,5:00
511,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",9600,win,Eugene Jackson,Keith Rockel,Eugene Jackson,Middleweight,f,SUB-Guillotine Choke,2,1:14
512,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Josh Barnett,Randy Couture,Josh Barnett,Heavyweight,t,KO/TKO-Punches,2,4:35
513,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Pedro Rizzo,Andrei Arlovski,Pedro Rizzo,Heavyweight,f,KO/TKO-Punch,3,1:45
514,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Matt Hughes,Hayato Sakurai,Matt Hughes,Welterweight,t,KO/TKO-Punches,4,3:01
515,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Matt Lindland,Pat Miletich,Matt Lindland,Middleweight,f,KO/TKO-Punches,1,3:09
516,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Evan Tanner,Elvis Sinosic,Evan Tanner,Light Heavyweight,f,KO/TKO,1,2:06
517,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Frank Mir,Pete Williams,Frank Mir,Heavyweight,f,SUB-Other - Lock,1,0:46
518,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Matt Serra,Kelly Dullanty,Matt Serra,Lightweight,f,SUB-Triangle Choke,1,2:58
519,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",10000,win,Sean Sherk,Jutaro Nakao,Sean Sherk,Welterweight,f,DEC-Unanimous,3,5:00
520,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,win,Murilo Bustamante,Matt Lindland,Murilo Bustamante,Middleweight,t,SUB-Guillotine Choke,3,1:33
521,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,win,Ricco Rodriguez,Tsuyoshi Kohsaka,Ricco Rodriguez,Heavyweight,f,KO/TKO-Punches,2,3:25
522,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,win,BJ Penn,Paul Creighton,BJ Penn,Lightweight,f,KO/TKO-Punches,2,3:23
523,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,win,Phil Baroni,Amar Suloev,Phil Baroni,Middleweight,f,KO/TKO-Punches,1,2:59
524,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,win,Caol Uno,Yves Edwards,Caol Uno,Lightweight,f,DEC-Unanimous,3,5:00
525,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,win,Ivan Salaverry,Andrei Semenov,Ivan Salaverry,Middleweight,f,KO/TKO-Punches,3,2:27
526,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,nc,Benji Radach,Steve Berger,,Welterweight,f,Overturned,1,0:27
527,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",7200,win,Robbie Lawler,Aaron Riley,Robbie Lawler,Welterweight,f,DEC-Unanimous,3,5:00
528,UFC 37.5: As Real As It Gets,2002-06-22,"Las Vegas, Nevada, USA",3958,win,Chuck Liddell,Vitor Belfort,Chuck Liddell,Light Heavyweight,f,DEC-Unanimous,3,5:00
529,UFC 37.5: As Real As It Gets,2002-06-22,"Las Vegas, Nevada, USA",3958,win,Benji Radach,Nick Serra,Benji Radach,Welterweight,f,DEC-Unanimous,3,5:00
530,UFC 37.5: As Real As It Gets,2002-06-22,"Las Vegas, Nevada, USA",3958,win,Pete Spratt,Zach Light,Pete Spratt,Welterweight,f,SUB-Armbar,1,2:25
531,UFC 37.5: As Real As It Gets,2002-06-22,"Las Vegas, Nevada, USA",3958,win,Robbie Lawler,Steve Berger,Robbie Lawler,Welterweight,f,KO/TKO-Punch,2,0:27
532,UFC 37.5: As Real As It Gets,2002-06-22,"Las Vegas, Nevada, USA",3958,win,Tony Fryklund,Rodrigo Ruas,Tony Fryklund,Middleweight,f,KO/TKO-Punches,2,3:34
533,UFC 37.5: As Real As It Gets,2002-06-22,"Las Vegas, Nevada, USA",3958,win,Yves Edwards,Joao Pierini,Yves Edwards,Lightweight,f,KO/TKO,1,1:19
534,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",5000,win,Matt Hughes,Carlos Newton,Matt Hughes,Welterweight,t,KO/TKO-Punches,4,3:37
535,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",5000,win,Ian Freeman,Frank Mir,Ian Freeman,Heavyweight,f,KO/TKO,1,4:35
536,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",5000,win,Mark Weir,Eugene Jackson,Mark Weir,Middleweight,f,KO/TKO-Punch,1,0:10
537,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",5000,win,Genki Sudo,Leigh Remedios,Genki Sudo,Lightweight,f,SUB-Rear Naked Choke,2,1:38
538,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",5000,win,Phillip Miller,James Zikic,Phillip Miller,Light Heavyweight,f,DEC-Unanimous,3,5:00
539,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",5000,win,Renato Sobral,Elvis Sinosic,Renato Sobral,Light Heavyweight,f,DEC-Unanimous,3,5:00
540,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",5000,win,Evan Tanner,Chris Haseman,Evan Tanner,Light Heavyweight,f,DEC-Unanimous,3,5:00
541,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,Ricco Rodriguez,Randy Couture,Ricco Rodriguez,Heavyweight,t,KO/TKO-Elbows,5,3:04
542,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,Tim Sylvia,Wesley Correira,Tim Sylvia,Heavyweight,f,KO/TKO,2,1:43
543,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,BJ Penn,Matt Serra,BJ Penn,Lightweight,f,DEC-Unanimous,3,5:00
544,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,Caol Uno,Din Thomas,Caol Uno,Lightweight,f,DEC-Unanimous,3,5:00
545,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,Gan McGee,Pedro Rizzo,Gan McGee,Heavyweight,f,KO/TKO,1,5:00
546,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,Phil Baroni,Dave Menne,Phil Baroni,Middleweight,f,KO/TKO-Punches,1,0:18
547,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,Matt Lindland,Ivan Salaverry,Matt Lindland,Middleweight,f,DEC-Unanimous,3,5:00
548,UFC 39: The Warriors Return,2002-09-27,"Uncasville, Connecticut, USA",7514,win,Sean Sherk,Benji Radach,Sean Sherk,Welterweight,f,KO/TKO,1,4:16
549,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Tito Ortiz,Ken Shamrock,Tito Ortiz,Light Heavyweight,t,KO/TKO,3,5:00
550,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Chuck Liddell,Renato Sobral,Chuck Liddell,Light Heavyweight,f,KO/TKO-Kick,1,2:55
551,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Matt Hughes,Gil Castillo,Matt Hughes,Welterweight,t,KO/TKO,1,5:00
552,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Carlos Newton,Pete Spratt,Carlos Newton,Welterweight,f,SUB-Kimura,1,1:45
553,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Robbie Lawler,Tiki Ghosn,Robbie Lawler,Welterweight,f,KO/TKO-Punch,1,1:29
554,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Andrei Arlovski,Ian Freeman,Andrei Arlovski,Heavyweight,f,KO/TKO-Punches,1,1:18
555,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Vladimir Matyushenko,Travis Wiuff,Vladimir Matyushenko,Heavyweight,f,KO/TKO-Punches,1,4:10
556,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Phillip Miller,Mark Weir,Phillip Miller,Middleweight,f,SUB-Rear Naked Choke,2,4:50
557,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,win,Tim Sylvia,Ricco Rodriguez,Tim Sylvia,Heavyweight,t,KO/TKO-Punch,1,3:09
558,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,win,Frank Mir,David Abbott,Frank Mir,Heavyweight,f,SUB-Toe Hold,1,0:46
559,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,draw,BJ Penn,Caol Uno,,Lightweight,t,DEC-Split,5,5:00
560,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,win,Matt Lindland,Phil Baroni,Matt Lindland,Middleweight,f,DEC-Unanimous,3,5:00
561,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,win,Vladimir Matyushenko,Pedro Rizzo,Vladimir Matyushenko,Heavyweight,f,DEC-Unanimous,3,5:00
562,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,win,Din Thomas,Matt Serra,Din Thomas,Lightweight,f,DEC-Split,3,5:00
563,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,win,Gan McGee,Alexandre Dantas,Gan McGee,Heavyweight,f,KO/TKO-Punches,1,4:49
564,UFC 41: Onslaught,2003-02-28,"Atlantic City, New Jersey, USA",13707,win,Yves Edwards,Rich Clementi,Yves Edwards,Lightweight,f,SUB-Rear Naked Choke,3,4:07
565,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,Matt Hughes,Sean Sherk,Matt Hughes,Welterweight,t,DEC-Unanimous,5,5:00
566,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,Pete Spratt,Robbie Lawler,Pete Spratt,Welterweight,f,SUB-Injury,2,2:28
567,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,Dave Strasser,Romie Aram,Dave Strasser,Welterweight,f,DEC-Unanimous,3,5:00
568,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,Wesley Correira,Sean Alvarez,Wesley Correira,Heavyweight,f,KO/TKO-Punches,2,1:46
569,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,Rich Franklin,Evan Tanner,Rich Franklin,Light Heavyweight,f,KO/TKO-Punches,1,2:40
570,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,Duane Ludwig,Genki Sudo,Duane Ludwig,Lightweight,f,DEC-Unanimous,3,5:00
619,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Matt Serra,Ivan Menjivar,Matt Serra,Lightweight,f,DEC-Unanimous,3,5:00
571,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,Hermes Franca,Richard Crunkilton,Hermes Franca,Lightweight,f,DEC-Unanimous,3,5:00
572,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",7500,win,David Loiseau,Mark Weir,David Loiseau,Middleweight,f,KO/TKO-Punches,1,3:55
573,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,win,Randy Couture,Chuck Liddell,Randy Couture,Light Heavyweight,t,KO/TKO-Punches,3,2:39
574,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,win,Kimo Leopoldo,David Abbott,Kimo Leopoldo,Heavyweight,f,SUB-Arm Triangle,1,1:59
575,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,win,Vitor Belfort,Marvin Eastman,Vitor Belfort,Light Heavyweight,f,KO/TKO-Knees,1,1:07
576,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,draw,Vernon White,Ian Freeman,,Heavyweight,f,DEC-Split,3,5:00
577,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,win,Frank Mir,Wes Sims,Frank Mir,Heavyweight,f,DQ,1,2:55
578,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,win,Yves Edwards,Eddie Ruiz,Yves Edwards,Lightweight,f,DEC-Unanimous,3,5:00
579,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,win,Falaniko Vitale,Matt Lindland,Falaniko Vitale,Middleweight,f,KO/TKO-Slam,1,1:56
580,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",9464,win,Pedro Rizzo,Tra Telligman,Pedro Rizzo,Heavyweight,f,KO/TKO,2,4:24
581,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Randy Couture,Tito Ortiz,Randy Couture,Light Heavyweight,t,DEC-Unanimous,5,5:00
582,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Andrei Arlovski,Vladimir Matyushenko,Andrei Arlovski,Heavyweight,f,KO/TKO-Punches,1,1:59
583,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Tim Sylvia,Gan McGee,Tim Sylvia,Heavyweight,t,KO/TKO-Punch,1,1:54
584,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Jorge Rivera,David Loiseau,Jorge Rivera,Middleweight,f,DEC-Unanimous,3,5:00
585,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Rich Franklin,Edwin DeWees,Rich Franklin,Light Heavyweight,f,KO/TKO-Knees,1,3:35
586,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Karo Parisyan,Dave Strasser,Karo Parisyan,Welterweight,f,SUB-Kimura,1,3:52
587,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Josh Thomson,Gerald Strebendt,Josh Thomson,Lightweight,f,KO/TKO-Punches,1,2:45
588,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Nick Diaz,Jeremy Jackson,Nick Diaz,Welterweight,f,SUB-Armbar,3,2:04
589,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Hermes Franca,Caol Uno,Hermes Franca,Lightweight,f,KO/TKO-Punch,2,2:46
590,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Matt Hughes,Frank Trigg,Matt Hughes,Welterweight,t,SUB-Rear Naked Choke,1,3:54
591,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Matt Lindland,Falaniko Vitale,Matt Lindland,Middleweight,f,KO/TKO-Punches,3,4:23
592,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Wesley Correira,David Abbott,Wesley Correira,Heavyweight,f,KO/TKO,1,2:14
593,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Evan Tanner,Phil Baroni,Evan Tanner,Middleweight,f,KO/TKO-Elbows,1,4:42
594,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Robbie Lawler,Chris Lytle,Robbie Lawler,Welterweight,f,DEC-Unanimous,3,5:00
595,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Pedro Rizzo,Ricco Rodriguez,Pedro Rizzo,Heavyweight,f,DEC-Unanimous,3,5:00
596,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Keith Rockel,Chris Liguori,Keith Rockel,Middleweight,f,SUB-Guillotine Choke,1,3:29
597,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Yves Edwards,Nick Agallar,Yves Edwards,Lightweight,f,KO/TKO-Punch,2,2:14
598,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Vitor Belfort,Randy Couture,Vitor Belfort,Light Heavyweight,t,KO/TKO,1,0:49
599,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Renato Verissimo,Carlos Newton,Renato Verissimo,Welterweight,f,DEC-Unanimous,3,5:00
600,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,BJ Penn,Matt Hughes,BJ Penn,Welterweight,t,SUB-Rear Naked Choke,1,4:39
601,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Frank Mir,Wes Sims,Frank Mir,Heavyweight,f,KO/TKO-Punch,2,4:21
602,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Lee Murray,Jorge Rivera,Lee Murray,Middleweight,f,SUB-Triangle Choke,1,1:45
603,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Georges St-Pierre,Karo Parisyan,Georges St-Pierre,Welterweight,f,DEC-Unanimous,3,5:00
604,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Josh Thomson,Hermes Franca,Josh Thomson,Lightweight,f,DEC-Majority,3,5:00
605,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Matt Serra,Jeff Curran,Matt Serra,Lightweight,f,DEC-Unanimous,3,5:00
606,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Chuck Liddell,Tito Ortiz,Chuck Liddell,Light Heavyweight,f,KO/TKO-Punches,2,0:38
607,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Chris Lytle,Tiki Ghosn,Chris Lytle,Welterweight,f,SUB-Other - Choke,2,1:55
608,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Yves Edwards,Hermes Franca,Yves Edwards,Lightweight,f,DEC-Split,3,5:00
609,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Andrei Arlovski,Wesley Correira,Andrei Arlovski,Heavyweight,f,KO/TKO-Punches,2,1:15
